"Dátum","Nyitó ár","Záró ár","Max","Min","Átlag","Forgalom (mFt)","Forgalom (db)"
"2000-01-04","","8715","","","","15519354517",""
"2000-01-05","","8464","","","","15219017339",""
"2000-01-06","","8483","","","","13395502550",""
"2000-01-07","","8694","","","","17493836644",""
"2000-01-10","","8977","","","","18912594975",""
"2000-01-11","","8881","","","","12971922277",""
"2000-01-12","","8910","","","","12978925378",""
"2000-01-13","","9084","","","","13936553273",""
"2000-01-14","","9494","","","","28298911040",""
"2000-01-17","","9858","","","","23111856720",""
"2000-01-18","","9781","","","","23906480432",""
"2000-01-19","","9803","","","","17986005878",""
"2000-01-20","","9965","","","","22533404017",""
"2000-01-21","","9794","","","","26789142054",""
"2000-01-24","","9685","","","","22168667716",""
"2000-01-25","","9380","","","","16806706932",""
"2000-01-26","","9600","","","","15281919574",""
"2000-01-27","","9983","","","","29784724031",""
"2000-01-28","","9830","","","","21342137539",""
"2000-01-31","","9548","","","","14228098933",""
"2000-02-01","","9583","","","","16540739228",""
"2000-02-02","","9623","","","","26828956095",""
"2000-02-03","","9614","","","","21619362333",""
"2000-02-04","","9609","","","","14929204850",""
"2000-02-07","","9561","","","","9158442234",""
"2000-02-08","","9927","","","","19181717881",""
"2000-02-09","","9960","","","","24391159671",""
"2000-02-10","","10162","","","","14225380958",""
"2000-02-11","","10130","","","","17888584385",""
"2000-02-14","","10253","","","","16834109808",""
"2000-02-15","","10247","","","","18747404256",""
"2000-02-16","","10340","","","","26821896082",""
"2000-02-17","","10151","","","","21494206652",""
"2000-02-18","","10052","","","","12485028749",""
"2000-02-21","","10145","","","","14705406772",""
"2000-02-22","","10046","","","","18947342053",""
"2000-02-23","","10128","","","","16712072923",""
"2000-02-24","","10129","","","","17024272951",""
"2000-02-25","","10085","","","","13638482035",""
"2000-02-28","","9872","","","","16116052440",""
"2000-02-29","","10124","","","","15285524995",""
"2000-03-01","","9967","","","","17443461699",""
"2000-03-02","","9980","","","","17919713287",""
"2000-03-03","","10050","","","","17553865330",""
"2000-03-06","","10221","","","","19671861745",""
"2000-03-07","","10193","","","","25918506327",""
"2000-03-08","","10178","","","","16068946198",""
"2000-03-09","","10240","","","","27285141842",""
"2000-03-10","","10471","","","","14916384306",""
"2000-03-13","","10203","","","","17570413841",""
"2000-03-14","","10204","","","","12034870368",""
"2000-03-16","","10135","","","","16384697458",""
"2000-03-17","","9996","","","","15087123991",""
"2000-03-20","","10013","","","","12176555932",""
"2000-03-21","","9944","","","","17618310122",""
"2000-03-22","","9920","","","","19306997290",""
"2000-03-23","","9846","","","","18661151868",""
"2000-03-24","","10126","","","","20649040530",""
"2000-03-27","","10294","","","","17760331059",""
"2000-03-28","","10154","","","","14069249525",""
"2000-03-29","","10062","","","","10692916869",""
"2000-03-30","","9945","","","","14940948330",""
"2000-03-31","","10000","","","","12949014462",""
"2000-04-03","","9881","","","","19138211057",""
"2000-04-04","","9887","","","","21253226629",""
"2000-04-05","","9573","","","","19344664871",""
"2000-04-06","","9911","","","","18808510334",""
"2000-04-07","","9913","","","","19226888393",""
"2000-04-10","","9990","","","","15459270816",""
"2000-04-11","","9761","","","","11672160887",""
"2000-04-12","","9786","","","","8259515993",""
"2000-04-13","","9682","","","","16038613842",""
"2000-04-14","","9455","","","","19831314361",""
"2000-04-17","","9025","","","","22173260261",""
"2000-04-18","","8989","","","","16296710636",""
"2000-04-19","","9066","","","","16834385858",""
"2000-04-20","","9072","","","","7051315696",""
"2000-04-21","","9177","","","","3089413507",""
"2000-04-25","","9141","","","","8014599281",""
"2000-04-26","","9032","","","","8778431996",""
"2000-04-27","","8867","","","","21539101632",""
"2000-04-28","","8872","","","","15435704770",""
"2000-05-02","","8975","","","","17887562799",""
"2000-05-03","","9103","","","","15758592665",""
"2000-05-04","","9113","","","","11355069606",""
"2000-05-05","","9026","","","","11092402831",""
"2000-05-08","","9045","","","","6665196780",""
"2000-05-09","","9193","","","","14108992162",""
"2000-05-10","","9023","","","","11339227712",""
"2000-05-11","","9032","","","","13477431300",""
"2000-05-12","","8922","","","","13362142451",""
"2000-05-15","","8977","","","","11942837853",""
"2000-05-16","","8988","","","","15448134048",""
"2000-05-17","","8862","","","","10178395363",""
"2000-05-18","","8891","","","","12086817270",""
"2000-05-19","","8300","","","","24746483980",""
"2000-05-22","","8215","","","","15162697576",""
"2000-05-23","","8260","","","","12475688780",""
"2000-05-24","","8308","","","","16724296191",""
"2000-05-25","","8702","","","","14757180473",""
"2000-05-26","","8671","","","","13577800207",""
"2000-05-29","","8825","","","","6873817419",""
"2000-05-30","","8994","","","","17359966520",""
"2000-05-31","","9015","","","","17988530506",""
"2000-06-01","","9018","","","","12191164727",""
"2000-06-02","","9346","","","","22257618274",""
"2000-06-05","","9428","","","","15709343175",""
"2000-06-06","","9346","","","","8804906523",""
"2000-06-07","","9265","","","","9348700415",""
"2000-06-08","","9237","","","","8810332988",""
"2000-06-09","","9325","","","","8682587119",""
"2000-06-12","","9325","","","","",""
"2000-06-13","","9037","","","","8916476166",""
"2000-06-14","","9101","","","","9447456943",""
"2000-06-15","","8971","","","","6903278795",""
"2000-06-16","","8878","","","","11150298036",""
"2000-06-19","","8845","","","","7075525433",""
"2000-06-20","","8893","","","","7971455924",""
"2000-06-21","","8809","","","","9076414962",""
"2000-06-22","","8651","","","","12779908817",""
"2000-06-23","","8524","","","","7912822512",""
"2000-06-26","","8655","","","","5707760181",""
"2000-06-27","","8681","","","","8854820928",""
"2000-06-28","","8569","","","","13003773140",""
"2000-06-29","","8320","","","","7643733252",""
"2000-06-30","","8318","","","","12766506943",""
"2000-07-03","","8368","","","","3745812596",""
"2000-07-04","","8276","","","","5264016900",""
"2000-07-05","","8233","","","","6582170772",""
"2000-07-06","","8264","","","","9317010625",""
"2000-07-07","","8220","","","","7262899187",""
"2000-07-10","","8133","","","","7922286027",""
"2000-07-11","","8015","","","","8927759066",""
"2000-07-12","","8165","","","","8747848890",""
"2000-07-13","","8148","","","","7919435935",""
"2000-07-14","","8068","","","","5032815698",""
"2000-07-17","","8117","","","","7440124387",""
"2000-08-29","8575","8422","8588","8394","","6299182960",""
"2000-08-30","8536","8460","8539","8443","","8672478123",""
"2000-08-31","8441","8433","8443","8342","","7658516636",""
"2000-09-01","8497","8454","8549","8417","","13255989830",""
"2000-09-04","8542","8481","8572","8472","","12144440933",""
"2000-09-05","8447","8371","8447","8354","","7696124696",""
"2000-09-06","8360","8232","8365","8205","","10645738641",""
"2000-09-08","8266","8271","8321","8245","","13445830349",""
"2000-09-12","8330","8397","8449","8316","","14757110515",""
"2000-09-13","8469","8568","8574","8402","","17568222999",""
"2000-09-14","8660","8484","8682","8468","","16802628130",""
"2000-09-15","8467","8545","8554","8396","","13596785980",""
"2000-09-18","8445","8449","8514","8390","","18712148177",""
"2000-09-19","8429","8238","8429","8208","","9973406606",""
"2000-09-21","8262","8103","8262","8053","","8832307965",""
"2000-09-22","7943","7922","7951","7810","","9629485008",""
"2000-09-25","8098","8017","8098","7876","","19553611597",""
"2000-09-26","8064","8088","8154","8016","","11800384161",""
"2000-09-28","8157","8097","8184","8049","","8286967907",""
"2000-09-29","8179","8270","8304","8179","","13969070648",""
"2000-10-02","8275","8348","8370","8262","","13477414880",""
"2000-10-03","8366","8279","8463","8279","","10775948490",""
"2000-10-04","8272","8330","8345","8253","","",""
"2000-10-06","8285","8367","8404","8262","","12973693749",""
"2000-10-09","8277","8357","8481","8232","","28258251438",""
"2000-10-10","8376","8353","8445","8353","","26079566874",""
"2000-10-11","8204.9902","8042.9102","8280.2402","8041.79","","26905772046",""
"2000-10-12","8089.6201","7831.4199","8098.5801","7797.7798","","20261490354",""
"2000-10-13","7731.8101","7804.6802","7861.4102","7661.8398","","17164441567",""
"2000-10-16","7981.6299","7994.98","8064.8198","7929.9102","","12438761719",""
"2000-10-17","8043.8901","7922.4502","8115.1299","7922.4502","","12898835185",""
"2000-10-18","8028.3198","7782.4102","8028.3198","7497.1699","","32107330416",""
"2000-10-19","7888.8599","7918.1802","8002.77","7853.71","","15130137039",""
"2000-10-20","8068.5698","8114.46","8114.46","7928.4502","","16886263398",""
"2000-10-24","8168.3999","8242.5898","8286.2803","8115.0898","","20230128584",""
"2000-10-25","8139.25","8084.96","8228.5","8070.71","","12835172278",""
"2000-10-26","8099.8999","8125.2002","8212.1299","8083.6699","","12511853227",""
"2000-10-27","8228.9502","8216.5898","8251.5498","8139.77","","12981632147",""
"2000-10-30","8238.7598","8177","8297.5195","8116.9399","","9052714511",""
"2000-10-31","8209.1904","8161.5298","8236.0303","8123.71","","12473300532",""
"2000-11-02","8261.3301","8090.1499","8319.7598","8065.71","","14440793632",""
"2000-11-03","8012.23","7989.5601","8012.23","7900.46","","14452788961",""
"2000-11-06","7995.3799","7837.9302","7995.3799","7829.9302","","7380731048",""
"2000-11-07","7773.23","7731.6499","7797.5","7670.2402","","10748248794",""
"2000-11-08","7742.2798","7775.7002","7823.0298","7715.8198","","9483921816",""
"2000-11-09","7772.6602","7688.7402","7810.9199","7667.2402","","7649718601",""
"2000-11-10","7637.3198","7697.7202","7858.5298","7633.1099","","12160502395",""
"2000-11-13","7697.3599","7656.8101","7719.5801","7625.73","","4641872033",""
"2000-11-14","7702.2798","7774.2402","7849.7202","7697.2798","","11157167439",""
"2000-11-15","7776.1602","7757.54","7846.5898","7742.4102","","7458447758",""
"2000-11-16","7759.6802","7666.7998","7759.6802","7655.75","","6436414281",""
"2000-11-17","7664.0298","7791.1099","7817.5298","7659.7798","","11231602514",""
"2000-11-20","7799.8799","7620.3198","7841.77","7620.3198","","6915013486",""
"2000-11-21","7643.6099","7556.6899","7713.2002","7553.3398","","5347197676",""
"2000-11-22","7503.4502","7422.1201","7506.1299","7340.5","","20610893749",""
"2000-11-23","7444.0098","7280.2402","7445.8301","7271.8599","","6219682070",""
"2000-11-24","7370.9399","7380.2598","7442.5298","7305.71","","7221211976",""
"2000-11-27","7471.0098","7413.1099","7508.5098","7374.5801","","6753903609",""
"2000-11-28","7423.2798","7240.6299","7423.2798","7222.3901","","6522202352",""
"2000-11-29","7155.71","7110.2798","7169.8101","7039.71","","8241192123",""
"2000-11-30","7092.98","6891.29","7166.8398","6831.3501","","11424137796",""
"2000-12-01","6944.79","6684.7402","6944.79","6610.3501","","13499606177",""
"2000-12-04","6718.4302","6780.7598","6796.5698","6635.5498","","16457458197",""
"2000-12-05","6948.98","7200.3701","7215.5098","6873.46","","12753726274",""
"2000-12-06","7431.7598","7488.6699","7658.8501","7407.54","","20425326431",""
"2000-12-07","7413.9399","7417.6602","7630.0898","7379.3501","","13474702613",""
"2000-12-08","7503.5601","7499.54","7581.5498","7448.3901","","11374209440",""
"2000-12-11","7654.2202","7678.4902","7749.7202","7649.6299","","11924420111",""
"2000-12-12","7651.5098","7886.0898","7890.6299","7573.9502","","21883368576",""
"2000-12-13","7977.96","7854.96","8123.6099","7836.8599","","20995753249",""
"2000-12-14","7755.3901","7637.5498","7801.1602","7603.5498","","17113986415",""
"2000-12-15","7489.5498","7547.1802","7678.5601","7456.4199","","19675394185",""
"2000-12-18","7656.0098","7838.5098","7838.5098","7575.5298","","28642611691",""
"2000-12-19","7788.4702","7878.7002","8018.0698","7787.3301","","31403126195",""
"2000-12-20","7774.27","7552.8799","7850.7598","7540.5898","","32036611439",""
"2000-12-21","7483.2402","7541.6602","7604.4902","7390.0498","","7983630971",""
"2000-12-22","7662.4199","7690.6899","7719.6201","7626.0801","","5612253120",""
"2000-12-27","7741.6099","7752.96","7796.3799","7737.6699","","9022050086",""
"2000-12-28","7788.0801","7795.46","7861.5601","7783.8101","","6800036170",""
"2000-12-29","7818.7202","7849.75","7885.6802","7792.8501","","13025527724",""
"2001-01-02","7768.0298","7603.7202","7782.5801","7593.7202","","2091596600",""
"2001-01-03","7508.6401","7507.79","7508.7798","7290.8799","","7702060192",""
"2001-01-04","7724.79","7920.6099","7920.6099","7702.3301","","15892830705",""
"2001-01-05","7926.7798","7863.7598","8019.8101","7745.4199","","13724674698",""
"2001-01-08","7827.02","7937.8799","7940.3701","7827.02","","8066849849",""
"2001-01-09","8004.25","7915.0498","8026.3901","7870.4399","","11027190206",""
"2001-01-10","7921.8301","7755.3599","7921.8301","7713.5298","","8960518896",""
"2001-01-11","7752.5","7703.8198","7768.5298","7649.71","","8573399863",""
"2001-01-12","7805.2002","7906.4102","7937.4102","7795.25","","8490859197",""
"2001-01-15","7935.4702","7973.7598","7994.5898","7920.6401","","4796314573",""
"2001-01-16","7941.9302","7966.6499","8002.73","7927.3999","","5182767893",""
"2001-01-17","8045.02","8123.2598","8146.77","8006.4102","","11953977195",""
"2001-01-18","8150.7202","8057.6899","8241.4404","8057.21","","11715270675",""
"2001-01-19","8168.8301","8146.0298","8182.52","8110.8501","","8202281692",""
"2001-01-22","8106.1699","8049.5898","8119.6201","8026.8198","","4655875141",""
"2001-01-23","7975.6899","7939.0801","7975.6899","7901.23","","6142907580",""
"2001-01-24","7988.73","8042.7402","8069.0698","7969.02","","4780860962",""
"2001-01-25","8021.8901","8001.4902","8057.8398","7979.0698","","7267607185",""
"2001-01-26","7937.6099","7929.1699","8043.1899","7904.4102","","7282317442",""
"2001-01-29","7936.5801","8028.54","8056.0498","7895.9502","","4188830919",""
"2001-01-30","8073.3901","8080.9399","8128.3599","8059.5498","","7001171634",""
"2001-01-31","8107.5","8145.8101","8145.8101","8064.8901","","9142982708",""
"2001-02-01","8088.8198","7986.5","8092.9502","7977.7798","","6891559863",""
"2001-02-02","8001.96","7980.6201","8057.0498","7950.4902","","6304847549",""
"2001-02-05","7952.3701","7801.3101","7980.0601","7743.4199","","9354916591",""
"2001-02-06","7845.1699","7807.71","7856.0801","7781.0298","","5376424694",""
"2001-02-07","7756.0098","7743.6401","7765.0098","7666.8599","","9147291433",""
"2001-02-08","7736.98","7822.9399","7850.5298","7733.27","","6229216859",""
"2001-02-09","7804.8599","7681.1201","7805.4102","7665.0098","","5469357657",""
"2001-02-12","7668.79","7682.1602","7723.5698","7636.5098","","4382124374",""
"2001-02-13","7699.1401","7719.4302","7729.5698","7672.5801","","7476385695",""
"2001-02-14","7586.4199","7635.77","7681.23","7516.1201","","15255152534",""
"2001-02-15","7692.8398","7625.7598","7707.3799","7560.2998","","9904687347",""
"2001-02-16","7555.25","7329.2002","7555.25","7329.2002","","15097283864",""
"2001-02-19","7388.3501","7338.9199","7396.46","7319.21","","5357606477",""
"2001-02-20","7389.2798","7391.75","7412.9902","7338.8799","","6318513849",""
"2001-02-21","7300.3901","7129.6201","7313.0498","7028.0801","","10468317787",""
"2001-02-22","7185.0801","7015.5898","7200.04","6987.1499","","8088312084",""
"2001-02-23","7078.04","7051.4302","7189.9102","6998.5498","","9435580473",""
"2001-02-26","7155.6401","7157.7402","7182.9702","7053.4902","","8360435257",""
"2001-02-27","7219.6401","7161.8901","7232.1699","7161.8901","","8418238235",""
"2001-02-28","7093.5601","7116.8301","7148.3501","7052.6602","","5775300972",""
"2001-03-01","7048.6802","7089.5698","7111.4102","7007.6802","","7065091309",""
"2001-03-02","7089.21","7054.7598","7155.1899","7037.3101","","5011702662",""
"2001-03-05","7078.3101","7199.75","7200.1099","7078.3101","","6141408131",""
"2001-03-06","7238.8799","7186.5298","7261.1001","7165.0801","","8409068779",""
"2001-03-07","7213.0498","7233.3398","7251.8398","7190.21","","8020936735",""
"2001-03-08","7213.2402","7155.1499","7251.3398","7153.7202","","4952820881",""
"2001-03-09","7133.8999","7107.5601","7135.2798","7085.4102","","5529779177",""
"2001-03-12","7034.48","7011.27","7051.02","6978.5098","","6600164576",""
"2001-03-13","6917.1099","7041.6099","7041.6099","6916.6899","","9146065945",""
"2001-03-14","7061.6099","6757.7998","7061.6099","6677.9502","","10839936005",""
"2001-03-19","6828.2202","6807.0601","6883.9102","6753.8398","","4776664908",""
"2001-03-20","6896.4199","6870.6099","6901.7798","6847.6201","","4457473780",""
"2001-03-21","6769.6699","6678.8701","6791.8301","6636.3599","","5598141460",""
"2001-03-22","6569.8301","6471.5098","6570.2402","6390.73","","8506101939",""
"2001-03-23","6605.6201","6676.3301","6697.7202","6571.23","","7524568262",""
"2001-03-26","6771.6299","6861.9199","6878.2798","6765.3101","","5463134738",""
"2001-03-27","6827.2598","6801.54","6853.7402","6791.1099","","4777278668",""
"2001-03-28","6794.1602","6692.1802","6834.5601","6686.8999","","3305172039",""
"2001-03-29","6588.6099","6622.7002","6661.5601","6576.5298","","4306540480",""
"2001-03-30","6707.1699","6652.5","6720.73","6652.5","","4108034073",""
"2001-04-02","6666.5698","6573.0898","6683.23","6566.46","","3851615369",""
"2001-04-03","6527.2202","6417.3799","6527.2202","6390.8901","","4786609668",""
"2001-04-04","6248.52","6389.0698","6427.6802","6234.02","","5943992815",""
"2001-04-05","6496.3599","6739.21","6746.3398","6496.3599","","8754525847",""
"2001-04-06","6728.6099","6712.6602","6806.8599","6682.48","","7645554816",""
"2001-04-09","6717.7598","6658.2402","6721.1401","6618.1099","","2520052736",""
"2001-04-10","6714.0498","6814.5298","6820.4702","6694.7798","","5706148865",""
"2001-04-11","6832.7002","6905.6401","6950.3599","6832.7002","","6935516862",""
"2001-04-12","6912.9399","6899.4702","6958.4502","6860.6602","","5190841579",""
"2001-04-13","6927.3999","6936.5601","6980.3599","6926.5601","","1457488360",""
"2001-04-17","6838.6499","6932.3501","6932.3501","6775.1802","","3386025333",""
"2001-04-18","7045.3101","7098.27","7120.8301","7042.1099","","7138048167",""
"2001-04-19","7260.2598","6990.27","7268.6099","6990.27","","9954125042",""
"2001-04-20","6973.3301","7007.7402","7042.1201","6959.3701","","3539696553",""
"2001-04-23","6963.8599","6908.0601","6974.0498","6893.5601","","3146776738",""
"2001-04-24","6973.73","6934.2202","6986.7998","6885.7798","","3515501314",""
"2001-04-25","6913.0098","6939.29","6953.0698","6865.9502","","3282961605",""
"2001-04-26","6950.6499","6915.5801","6959.6001","6890.4102","","4596950136",""
"2001-04-27","6899.8198","6865.7202","6940.1201","6812.9702","","6314080987",""
"2001-05-02","6911.3398","6959.3901","6980.5801","6872.7598","","6186868877",""
"2001-05-03","6961.1802","7004.2402","7065.3398","6937.8398","","8617202828",""
"2001-05-04","7087.77","7085.0298","7159.1099","7019.54","","12741930321",""
"2001-05-07","7141.4702","7031.25","7141.4702","7023.8701","","5112950427",""
"2001-05-08","6988.6001","6970.1299","7044.48","6956.3999","","7259458230",""
"2001-05-09","6926.25","6877.7002","6973.4302","6843.2998","","9142516278",""
"2001-05-10","6903.3398","7027.9902","7076.7798","6902.8301","","10338037853",""
"2001-05-11","6981.0898","6949.2002","6988.8101","6940.25","","6105572789",""
"2001-05-14","6923.3799","6875.6001","6923.3799","6856.3501","","4225424518",""
"2001-05-15","6820.3501","6860.8599","6922.4302","6820.3501","","7144670009",""
"2001-05-16","6830.5098","6744","6841.52","6741.3398","","6724075928",""
"2001-05-17","6857.9702","6842.6001","6874.8599","6787.75","","6908461525",""
"2001-05-18","6823.6201","6860.5298","6874.3198","6791.6602","","6364414333",""
"2001-05-21","6836.8501","6983.0098","6995.5098","6823.2002","","5680868530",""
"2001-05-22","7023.0801","7087.98","7111.21","7000.8901","","6483345164",""
"2001-05-23","7068.6899","6948.6201","7069.7798","6945.27","","4813220216",""
"2001-05-24","6973.7598","6972.7002","7024.79","6967.5801","","2517443263",""
"2001-05-25","6958.71","6947.0898","6981.6401","6928.23","","1364842141",""
"2001-05-28","6928.5298","7000.8501","7003.52","6913.7998","","2110974605",""
"2001-05-29","6995.4502","6988.3301","6997.6899","6953.8599","","2720656604",""
"2001-05-30","6925.1099","7006.6499","7030.46","6879.5801","","5908486162",""
"2001-05-31","6970.48","7104.4702","7104.4702","6961.21","","8294446496",""
"2001-06-01","7068.02","7054.4702","7106.5698","7030.8198","","5634107484",""
"2001-06-05","7115.1802","7030.7798","7116.9302","7013.8901","","3579388455",""
"2001-06-06","7059.2002","6993.4302","7059.2002","6971.7402","","2680545730",""
"2001-06-07","6984.5498","6921.52","6989.6401","6897.9102","","3435009017",""
"2001-06-08","6948.1699","6937.5601","6984.8198","6924.29","","2812635450",""
"2001-06-11","6894.2998","6866.9102","6916.4502","6842.8501","","2896771390",""
"2001-06-12","6845.04","6771.75","6845.04","6723.6899","","5465613817",""
"2001-06-13","6792.4502","6755.7798","6822.02","6735.7402","","4908976719",""
"2001-06-14","6727.8198","6614.52","6738.98","6614.52","","5000225168",""
"2001-06-15","6621.25","6666.2798","6698.3799","6596.3799","","4268963054",""
"2001-06-18","6679.1602","6730.2402","6762.2002","6670.3599","","3574818111",""
"2001-06-19","6761.6201","6706.4102","6764.9502","6693.5","","4710712807",""
"2001-06-20","6676.6899","6671.3398","6701.3398","6652.29","","3960330736",""
"2001-06-21","6699.9399","6621.6201","6722.29","6589.8101","","5252839738",""
"2001-06-22","6609.8901","6508.7402","6652.6001","6500.2002","","5241582845",""
"2001-06-25","6521.46","6575.1099","6575.1099","6502.98","","2339291172",""
"2001-06-26","6564.8599","6557.8599","6606.6201","6530.1099","","3773844593",""
"2001-06-27","6571.4702","6628.3999","6644.6201","6566.6401","","3187673181",""
"2001-06-28","6627.4102","6654.73","6661.8301","6564.8901","","4737216282",""
"2001-06-29","6695.71","6727.9502","6727.9502","6679.8999","","4439819776",""
"2001-07-02","6716.0601","6729.7202","6744.6299","6711.9199","","3376579815",""
"2001-07-03","6722.3999","6720.04","6752.9502","6691.9102","","2598924075",""
"2001-07-04","6685.3901","6666.5098","6714.1602","6658.7202","","1357438544",""
"2001-07-05","6630.4302","6716.3901","6741.9702","6624.5801","","2575611909",""
"2001-07-06","6683.4502","6689.0898","6740.3599","6659.79","","2712052503",""
"2001-07-09","6666.1899","6789.1499","6789.1499","6662.7998","","2909094881",""
"2001-07-10","6781.71","6672.27","6792.3799","6672.27","","3222389951",""
"2001-07-11","6673.5698","6559.25","6681.6099","6556.9902","","4905051551",""
"2001-07-12","6630.0498","6601.52","6660.2998","6586.8901","","2547633400",""
"2001-07-13","6626.1299","6582.1802","6626.1299","6567.9902","","2891544185",""
"2001-07-16","6572.3701","6579.5298","6601.4302","6549.9902","","3417024756",""
"2001-07-17","6569.3701","6568.2998","6588.27","6552.1401","","2128831981",""
"2001-07-18","6568.3799","6573.29","6579.1201","6543.4902","","2116951027",""
"2001-07-19","6573.1299","6703.3501","6703.3501","6561.5898","","5749761952",""
"2001-07-20","6660","6629.4702","6687.5298","6617.1099","","4306215361",""
"2001-07-23","6616.5","6601.9102","6634.7402","6583.8701","","2648958715",""
"2001-07-24","6585.04","6556.6699","6596.5898","6549.27","","3241975174",""
"2001-07-25","6564.0898","6491.0801","6564.0898","6447.6899","","5148311890",""
"2001-07-26","6527.8799","6520.0801","6565.4502","6498.6401","","3097314228",""
"2001-07-27","6552.8101","6572.21","6579.2998","6537.8599","","3324011521",""
"2001-07-30","6546.96","6613.9702","6613.9702","6533.2002","","2060751993",""
"2001-07-31","6592.6602","6592.8101","6610.5498","6577.0098","","3836989891",""
"2001-08-01","6578.3501","6612.71","6621.5","6569.3599","","3861642599",""
"2001-08-02","6620.1499","6716.1699","6716.1699","6613.6401","","3919266929",""
"2001-08-03","6694.6299","6716.0898","6731.2998","6672","","2830617965",""
"2001-08-06","6693.0498","6618.21","6728.4102","6614.8398","","3130079942",""
"2001-08-07","6615","6623.5801","6640.48","6583.0898","","4088078699",""
"2001-08-08","6598.21","6577.1201","6598.21","6525.0498","","5395397827",""
"2001-08-09","6506.3301","6522.27","6541.0698","6473.3198","","4387494910",""
"2001-08-10","6531.3901","6498.75","6558.77","6485.73","","3136360730",""
"2001-08-13","6498.1201","6582.1299","6582.1299","6489.7798","","3009562165",""
"2001-08-14","6589.2998","6539.23","6616.8398","6539.23","","4991199039",""
"2001-08-15","6524.1401","6492.0801","6549.0498","6488.7002","","1641587856",""
"2001-08-16","6436.9199","6403.9102","6466.2798","6399.0298","","4622690444",""
"2001-08-17","6404.2002","6405.21","6424.9902","6366.0098","","3055279354",""
"2001-08-21","6399.8301","6365.1699","6416.2598","6344.3999","","1378092498",""
"2001-08-22","6336.27","6357.1802","6417.3101","6334.5801","","3576381891",""
"2001-08-23","6400.8701","6354.4199","6400.8701","6331.9502","","2487587753",""
"2001-08-24","6371.3101","6361.1899","6381.77","6349.3999","","2397707388",""
"2001-08-27","6413.5698","6402.77","6448.75","6389.6899","","1769714047",""
"2001-08-28","6394.6201","6391.6899","6424.23","6374.04","","2686170727",""
"2001-08-29","6384.5601","6348.9102","6387.8301","6334.8999","","2107712040",""
"2001-08-30","6348.7402","6343.1499","6380.4302","6337.4702","","2301398751",""
"2001-08-31","6326.8599","6360.1699","6360.1699","6288.4102","","4167287624",""
"2001-09-03","6320.5498","6305.1602","6341.4199","6293.3701","","1673203893",""
"2001-09-04","6318.7002","6288.96","6335.3101","6282.0498","","2797608531",""
"2001-09-05","6278.9502","6339.5801","6363.4902","6276.48","","3170832971",""
"2001-09-06","6330.0498","6388.9399","6439.9102","6329.52","","6989366471",""
"2001-09-07","6348.8799","6354.3501","6399.0498","6299.8301","","3410353260",""
"2001-09-10","6306.9902","6234.4102","6307.0601","6203.2402","","3706258099",""
"2001-09-11","6286.4399","5988.52","6327.23","5880.75","","5697669559",""
"2001-09-12","5845.3799","5747.75","6018.71","5636.77","","8388844118",""
"2001-09-13","5783.8301","5955.8398","5972.04","5766.0298","","5562857696",""
"2001-09-14","5984.02","5853.2998","6088.21","5775.27","","8432207721",""
"2001-09-17","5722.5498","5799.25","5810.2998","5643.3999","","4728990239",""
"2001-09-18","5761.73","5845.77","5863.8799","5756.6401","","4411776385",""
"2001-09-19","5916.1099","5927.5698","5984.3301","5916.1099","","8229269684",""
"2001-09-20","5902.0498","5858.5698","5902.0498","5822.5601","","6046169456",""
"2001-09-21","5753.1499","5670.98","5756.23","5599.4302","","6851230315",""
"2001-09-24","5822.4302","5779.96","5835.3599","5751.23","","4434150894",""
"2001-09-25","5768.6699","5974.5298","5981.4502","5763.9399","","8844978592",""
"2001-09-26","6020.75","6074.3799","6129.8398","5991.02","","9411268776",""
"2001-09-27","6090.5098","6089.4902","6142.29","6027.5298","","8456929936",""
"2001-09-28","6180.29","6173.9199","6230.2002","6112.25","","8836503804",""
"2001-10-01","6169.71","6185.96","6201.5098","6136.9902","","4608198873",""
"2001-10-02","6199.6099","6283.0601","6310.6699","6126.2002","","7661148163",""
"2001-10-03","6292.54","6294.1401","6309.7002","6194.5698","","5042083280",""
"2001-10-04","6440.1401","6413.7002","6505.1201","6395.4702","","10484529442",""
"2001-10-05","6367.6401","6456.6001","6463.3398","6331.75","","6406769513",""
"2001-10-08","6309.1499","6397.3101","6409.6699","6294.7402","","3752595401",""
"2001-10-09","6442.79","6456.0898","6481.8599","6425.0698","","4166110930",""
"2001-10-10","6457.9199","6472.77","6510.0601","6445.02","","3907130985",""
"2001-10-11","6559.9902","6710.3999","6717.0601","6559.9902","","8098351124",""
"2001-10-12","6697.29","6574.3301","6697.75","6560.0898","","5226710828",""
"2001-10-15","6524.0098","6517.0601","6525.8901","6473.8398","","4203745811",""
"2001-10-16","6533.1401","6545.6201","6608.5898","6533.1401","","3686946860",""
"2001-10-17","6611.2998","6508.2002","6638.4702","6497.6802","","4390367875",""
"2001-10-18","6401.98","6443.7402","6464.8101","6370.29","","5170439019",""
"2001-10-19","6430.1499","6486.7202","6508.98","6405.4399","","5075023413",""
"2001-10-24","6535.8198","6604.27","6630.3501","6535.4102","","5490174045",""
"2001-10-25","6646.1401","6609.5898","6680.7598","6583.46","","5932878354",""
"2001-10-26","6638.8599","6809.1299","6823.9399","6638.8599","","7901500779",""
"2001-10-29","6757.7798","6823.4302","6824.1499","6736.5898","","4620570973",""
